,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1635,IM 332,"c(26, 42, 17, 10)",0.3,right,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,214108.005,5.330632905
1636,IM 335,"c(26, 42, 17, 10)",0.3,right,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,F,pSyn,"c(26, 42, 17, 10)",None,250954.8862,5.399595656
1637,IM 339,"c(26, 42, 17, 10)",0.3,right,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,216128.4747,5.334711989
1638,IM 342,"c(10, 42, 17, 26)",0.3,right,SCm,"c(""SCig"", ""SCdw"", ""SCiw"", ""SCdg"")",WT,mPFF,F,pSyn,"c(10, 42, 17, 26)",None,245696.4863,5.390398946
1639,IM 332,599626923,0.3,right,SCO,SCO,WT,mPFF,M,pSyn,599626923,None,3090.013696,3.489960406
1640,IM 335,599626923,0.3,right,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,554.560763,2.743949146
1641,IM 339,599626923,0.3,right,SCO,SCO,WT,mPFF,M,pSyn,599626923,None,7740.681355,3.888779191
1642,IM 342,599626923,0.3,right,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,6361.331128,3.803548003
1643,IM 332,326,0.3,right,scp,scp,WT,mPFF,M,pSyn,326,None,80597.91381,4.906323801
1644,IM 335,326,0.3,right,scp,scp,WT,mPFF,F,pSyn,326,None,64725.43923,4.811075006
1645,IM 339,326,0.3,right,scp,scp,WT,mPFF,M,pSyn,326,None,77142.36969,4.887292976
1646,IM 342,326,0.3,right,scp,scp,WT,mPFF,F,pSyn,326,None,41299.52439,4.61594505
1647,IM 332,"c(851, 842, 834)",0.3,right,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,"c(851, 842, 834)",None,99997.49716,4.99998913
1648,IM 335,"c(851, 842, 834)",0.3,right,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,F,pSyn,"c(851, 842, 834)",None,127248.8067,5.104653718
1649,IM 339,"c(851, 842, 834)",0.3,right,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,"c(851, 842, 834)",None,107537.1423,5.031558491
1650,IM 342,"c(851, 834, 842)",0.3,right,SCs,"c(""SCop"", ""SCzo"", ""SCsg"")",WT,mPFF,F,pSyn,"c(851, 834, 842)",None,100126.5684,5.000549332
1651,IM 339,866,0.3,right,sctv,sctv,WT,mPFF,M,pSyn,866,None,35825.42182,4.554191313
1652,IM 342,866,0.3,right,sctv,sctv,WT,mPFF,F,pSyn,866,None,7138.31105,3.853595469
1653,IM 332,484682512,0.3,right,scwm,scwm,WT,mPFF,M,pSyn,484682512,None,44960.0329,4.65282662
1654,IM 335,484682512,0.3,right,scwm,scwm,WT,mPFF,F,pSyn,484682512,None,42674.27779,4.63016618
1655,IM 339,484682512,0.3,right,scwm,scwm,WT,mPFF,M,pSyn,484682512,None,44522.21457,4.648576758
1656,IM 342,484682512,0.3,right,scwm,scwm,WT,mPFF,F,pSyn,484682512,None,55491.38277,4.744225547
1657,IM 332,325,0.3,right,SGN,SGN,WT,mPFF,M,pSyn,325,None,52978.19246,4.724097137
1658,IM 335,325,0.3,right,SGN,SGN,WT,mPFF,F,pSyn,325,None,64622.73642,4.810385344
1659,IM 339,325,0.3,right,SGN,SGN,WT,mPFF,M,pSyn,325,None,59596.93338,4.775223913
1660,IM 342,325,0.3,right,SGN,SGN,WT,mPFF,F,pSyn,325,None,62304.40946,4.794518784
1661,IM 332,333,0.3,right,SH,SH,WT,mPFF,M,pSyn,333,None,36845.84935,4.566388572
1662,IM 335,333,0.3,right,SH,SH,WT,mPFF,F,pSyn,333,None,15512.89688,4.190692906
1663,IM 339,333,0.3,right,SH,SH,WT,mPFF,M,pSyn,333,None,32518.13833,4.512125674
1664,IM 342,333,0.3,right,SH,SH,WT,mPFF,F,pSyn,333,None,16457.61948,4.216367017
1665,IM 332,342,0.3,right,SI,SI,WT,mPFF,M,pSyn,342,None,132615.7264,5.122595028
1666,IM 335,342,0.3,right,SI,SI,WT,mPFF,F,pSyn,342,None,169334.1292,5.228744499
1667,IM 339,342,0.3,right,SI,SI,WT,mPFF,M,pSyn,342,None,182947.9899,5.262327642
1668,IM 342,342,0.3,right,SI,SI,WT,mPFF,F,pSyn,342,None,191836.2052,5.282930575
1669,IM 332,802,0.3,right,sm,sm,WT,mPFF,M,pSyn,802,None,18636.21401,4.270357689
1670,IM 335,802,0.3,right,sm,sm,WT,mPFF,F,pSyn,802,None,18798.1035,4.274114037
1671,IM 339,802,0.3,right,sm,sm,WT,mPFF,M,pSyn,802,None,21331.19534,4.329015193
1672,IM 342,802,0.3,right,sm,sm,WT,mPFF,F,pSyn,802,None,26453.12907,4.422477051
1673,IM 332,366,0.3,right,SMT,SMT,WT,mPFF,M,pSyn,366,None,154204.9709,5.188098374
1674,IM 335,366,0.3,right,SMT,SMT,WT,mPFF,F,pSyn,366,None,162369.4068,5.210504204
1675,IM 339,366,0.3,right,SMT,SMT,WT,mPFF,M,pSyn,366,None,186409.6453,5.27046838
1676,IM 342,366,0.3,right,SMT,SMT,WT,mPFF,F,pSyn,366,None,184317.0317,5.265565468
1677,IM 332,122,0.3,right,SOC,POR,WT,mPFF,M,pSyn,122,None,75236.03446,4.876425897
1678,IM 339,122,0.3,right,SOC,POR,WT,mPFF,M,pSyn,122,None,195430.9634,5.290993373
1679,IM 342,122,0.3,right,SOC,POR,WT,mPFF,F,pSyn,122,None,174174.7896,5.240985295
1680,IM 332,609,0.3,right,SPA,SPA,WT,mPFF,M,pSyn,609,None,160263.1283,5.204833616
1681,IM 335,609,0.3,right,SPA,SPA,WT,mPFF,F,pSyn,609,None,40054.97093,4.602656421
1682,IM 339,609,0.3,right,SPA,SPA,WT,mPFF,M,pSyn,609,None,178799.1558,5.252365464
1683,IM 342,609,0.3,right,SPA,SPA,WT,mPFF,F,pSyn,609,None,189868.4924,5.278452902
1684,IM 332,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,M,pSyn,"c(414, 422)",None,39938.91857,4.601396301
1685,IM 335,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,F,pSyn,"c(414, 422)",None,45362.22253,4.656694325
1686,IM 339,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,M,pSyn,"c(414, 422)",None,50620.79832,4.70432899
1687,IM 342,"c(414, 422)",0.3,right,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,F,pSyn,"c(414, 422)",None,55212.74167,4.742039313
1688,IM 332,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,right,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,M,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,148249.5091,5.170993264
1689,IM 335,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,right,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,F,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,151559.3504,5.180582735
1690,IM 339,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,right,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,M,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,162047.8148,5.209643179
1691,IM 342,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,right,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,F,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,166996.1991,5.222706587
1692,IM 332,"c(478, 510)",0.3,right,SSp-ll,"c(""SSp-ll6a"", ""SSp-ll6b"")",WT,mPFF,M,pSyn,"c(478, 510)",None,15123.1632,4.179642639
1693,IM 335,510,0.3,right,SSp-ll,SSp-ll6b,WT,mPFF,F,pSyn,510,None,366.321317,2.563862204
1694,IM 339,"c(1128, 478, 510)",0.3,right,SSp-ll,"c(""SSp-ll5"", ""SSp-ll6a"", ""SSp-ll6b"")",WT,mPFF,M,pSyn,"c(1128, 478, 510)",None,19377.86552,4.287305938
1695,IM 342,"c(478, 510)",0.3,right,SSp-ll,"c(""SSp-ll6a"", ""SSp-ll6b"")",WT,mPFF,F,pSyn,"c(478, 510)",None,20543.23845,4.312668907
1696,IM 332,"c(878, 657, 950, 974, 1102, 2)",0.3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,218772.2305,5.339992195
1697,IM 335,"c(878, 657, 950, 974, 1102, 2)",0.3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,F,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,256050.4725,5.408325582
1698,IM 339,"c(878, 657, 950, 974, 1102, 2)",0.3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,238323.8049,5.377167424
1699,IM 342,"c(878, 657, 950, 974, 1102, 2)",0.3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,F,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,214306.4342,5.33103521
1700,IM 332,"c(1006, 670, 1086, 1111, 9, 461)",0.3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,116797.9837,5.067435345
1701,IM 335,"c(1006, 670, 1086, 1111, 9, 461)",0.3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,84494.08274,4.926826296
1702,IM 339,"c(1006, 670, 1086, 1111, 9, 461)",0.3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,109989.4166,5.041350899
1703,IM 342,"c(1006, 670, 1086, 1111, 9, 461)",0.3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,117629.601,5.070516624
1704,IM 332,"c(450, 854, 625, 945, 1026)",0.3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 625, 945, 1026)",None,15555.73231,4.191890461
1705,IM 335,"c(450, 854, 577, 625, 945, 1026)",0.3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",None,29107.45929,4.464004299
1706,IM 339,"c(450, 854, 577, 625, 945, 1026)",0.3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 577, 625, 945, 1026)",None,29436.92296,4.468892411
1707,IM 342,"c(450, 854, 577, 625, 945, 1026)",0.3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",None,25665.85372,4.409355715
1708,IM 332,"c(182305697, 182305701, 182305705, 182305709, 182305713)",0.3,right,SSp-un,"c(""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305697, 182305701, 182305705, 182305709, 182305713)",None,22197.43622,4.346302817
1709,IM 335,"c(182305705, 182305709, 182305713)",0.3,right,SSp-un,"c(""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,F,pSyn,"c(182305705, 182305709, 182305713)",None,12868.03134,4.10951211
1710,IM 339,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",0.3,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",None,24318.25515,4.385932411
1711,IM 342,"c(182305697, 182305701, 182305705, 182305709, 182305713)",0.3,right,SSp-un,"c(""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,F,pSyn,"c(182305697, 182305701, 182305705, 182305709, 182305713)",None,27270.09845,4.435686706
1712,IM 332,"c(873, 806, 1035, 1090, 862, 893)",0.3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,119187.3626,5.07623021
1713,IM 335,"c(873, 806, 1035, 1090, 862, 893)",0.3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,119095.5871,5.07589567
1714,IM 339,"c(873, 806, 1035, 1090, 862, 893)",0.3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,118508.0145,5.073747722
1715,IM 342,"c(873, 806, 1035, 1090, 862, 893)",0.3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,110304.8559,5.042594632
1716,IM 332,301,0.3,right,st,st,WT,mPFF,M,pSyn,301,None,38900.84795,4.589959068
1717,IM 335,301,0.3,right,st,st,WT,mPFF,F,pSyn,301,None,56352.03135,4.750909576
1718,IM 339,301,0.3,right,st,st,WT,mPFF,M,pSyn,301,None,45351.38959,4.656590599
1719,IM 342,301,0.3,right,st,st,WT,mPFF,F,pSyn,301,None,33057.35385,4.519268087
1720,IM 332,484682528,0.3,right,stc,stc,WT,mPFF,M,pSyn,484682528,None,11709.27175,4.068529886
1721,IM 335,484682528,0.3,right,stc,stc,WT,mPFF,F,pSyn,484682528,None,8340.279166,3.921180588
1722,IM 339,484682528,0.3,right,stc,stc,WT,mPFF,M,pSyn,484682528,None,8910.506972,3.949902415
1723,IM 342,484682528,0.3,right,stc,stc,WT,mPFF,F,pSyn,484682528,None,10649.11172,4.027313384
1724,IM 332,470,0.3,right,STN,STN,WT,mPFF,M,pSyn,470,None,114143.9889,5.057453045
1725,IM 335,470,0.3,right,STN,STN,WT,mPFF,F,pSyn,470,None,111428.8679,5.046997718
1726,IM 339,470,0.3,right,STN,STN,WT,mPFF,M,pSyn,470,None,104855.203,5.020589985
1727,IM 342,470,0.3,right,STN,STN,WT,mPFF,F,pSyn,470,None,118439.8015,5.073497671
1728,IM 332,477,0.3,right,STR,STR,WT,mPFF,M,pSyn,477,None,165140.5816,5.21785381
1729,IM 335,477,0.3,right,STR,STR,WT,mPFF,F,pSyn,477,None,194591.5917,5.28912407
1730,IM 339,477,0.3,right,STR,STR,WT,mPFF,M,pSyn,477,None,177635.3536,5.249529405
1731,IM 342,477,0.3,right,STR,STR,WT,mPFF,F,pSyn,477,None,188442.5699,5.275179018
1732,IM 342,614454277,0.3,right,Su3,Su3,WT,mPFF,F,pSyn,614454277,None,8190.063601,3.913287275
1733,IM 332,502,0.3,right,SUB,SUB,WT,mPFF,M,pSyn,502,None,189589.8893,5.277815173
1734,IM 335,502,0.3,right,SUB,SUB,WT,mPFF,F,pSyn,502,None,338739.3273,5.529865621
1735,IM 339,502,0.3,right,SUB,SUB,WT,mPFF,M,pSyn,502,None,146927.2862,5.167102457
1736,IM 342,502,0.3,right,SUB,SUB,WT,mPFF,F,pSyn,502,None,366377.0838,5.563928302
1737,IM 332,321,0.3,right,SubG,SubG,WT,mPFF,M,pSyn,321,None,13892.96527,4.14279495
1738,IM 342,321,0.3,right,SubG,SubG,WT,mPFF,F,pSyn,321,None,17211.39431,4.235816055
1739,IM 332,525,0.3,right,SUM,SUM,WT,mPFF,M,pSyn,525,None,83799.77302,4.923242842
1740,IM 335,525,0.3,right,SUM,SUM,WT,mPFF,F,pSyn,525,None,128006.8776,5.107233304
1741,IM 339,525,0.3,right,SUM,SUM,WT,mPFF,M,pSyn,525,None,85593.54695,4.932441024
1742,IM 342,525,0.3,right,SUM,SUM,WT,mPFF,F,pSyn,525,None,61756.11111,4.79067994
1743,IM 332,349,0.3,right,sup,sup,WT,mPFF,M,pSyn,349,None,14627.92407,4.165182698
1744,IM 335,349,0.3,right,sup,sup,WT,mPFF,F,pSyn,349,None,12058.9863,4.081310802
1745,IM 339,349,0.3,right,sup,sup,WT,mPFF,M,pSyn,349,None,7912.442657,3.898310576
1746,IM 342,349,0.3,right,sup,sup,WT,mPFF,F,pSyn,349,None,4753.910348,3.677050988
1747,IM 332,229,0.3,right,sV,sV,WT,mPFF,M,pSyn,229,None,371109.4911,5.569502062
1748,IM 335,229,0.3,right,sV,sV,WT,mPFF,F,pSyn,229,None,309151.0727,5.490170758
1749,IM 339,229,0.3,right,sV,sV,WT,mPFF,M,pSyn,229,None,325467.2718,5.512507324
1750,IM 342,229,0.3,right,sV,sV,WT,mPFF,F,pSyn,229,None,362796.1968,5.559662726
1751,IM 339,841,0.3,right,tb,tb,WT,mPFF,M,pSyn,841,None,48976.52603,4.689987977
1752,IM 332,"c(97, 1127, 234, 289, 729, 786)",0.3,right,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,M,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,49100.25236,4.691083724
1753,IM 335,"c(97, 1127, 234, 289, 729, 786)",0.3,right,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,F,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,52447.08554,4.71972136
1754,IM 339,"c(97, 1127, 234, 289, 729, 786)",0.3,right,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,M,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,47734.09519,4.678828695
1755,IM 342,"c(97, 1127, 234, 289, 729, 786)",0.3,right,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,F,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,48723.85186,4.687741614
1756,IM 332,549,0.3,right,TH,TH,WT,mPFF,M,pSyn,549,None,103544.4929,5.015127006
1757,IM 335,549,0.3,right,TH,TH,WT,mPFF,F,pSyn,549,None,78991.45226,4.897580098
1758,IM 339,549,0.3,right,TH,TH,WT,mPFF,M,pSyn,549,None,104528.7794,5.019235879
1759,IM 342,549,0.3,right,TH,TH,WT,mPFF,F,pSyn,549,None,92099.83189,4.964258838
1760,IM 332,"c(1126, 1)",0.3,right,TM,"c(""TMd"", ""TMv"")",WT,mPFF,M,pSyn,"c(1126, 1)",None,78971.90374,4.897472608
1761,IM 339,1,0.3,right,TM,TMv,WT,mPFF,M,pSyn,1,None,61416.89274,4.78828784
1762,IM 342,1,0.3,right,TM,TMv,WT,mPFF,F,pSyn,1,None,92479.9627,4.966047646
1763,IM 332,566,0.3,right,TR,TR,WT,mPFF,M,pSyn,566,None,229321.5845,5.360444934
1764,IM 335,566,0.3,right,TR,TR,WT,mPFF,F,pSyn,566,None,229507.0949,5.360796116
1765,IM 339,566,0.3,right,TR,TR,WT,mPFF,M,pSyn,566,None,84922.49641,4.929022752
1766,IM 342,566,0.3,right,TR,TR,WT,mPFF,F,pSyn,566,None,404156.214,5.606549261
1767,IM 332,574,0.3,right,TRN,TRN,WT,mPFF,M,pSyn,574,None,419347.9972,5.622574573
1768,IM 335,574,0.3,right,TRN,TRN,WT,mPFF,F,pSyn,574,None,424576.5889,5.627956044
1769,IM 339,574,0.3,right,TRN,TRN,WT,mPFF,M,pSyn,574,None,339420.2588,5.53073776
1770,IM 342,574,0.3,right,TRN,TRN,WT,mPFF,F,pSyn,574,None,421985.8452,5.625297884
1771,IM 332,1043,0.3,right,tspc,tspc,WT,mPFF,M,pSyn,1043,None,73346.24784,4.865377902
1772,IM 335,1043,0.3,right,tspc,tspc,WT,mPFF,F,pSyn,1043,None,66829.91208,4.82497089
1773,IM 339,1043,0.3,right,tspc,tspc,WT,mPFF,M,pSyn,1043,None,74374.42769,4.871423637
1774,IM 342,1043,0.3,right,tspc,tspc,WT,mPFF,F,pSyn,1043,None,104922.1261,5.020867082
1775,IM 332,"c(597, 605)",0.3,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,"c(597, 605)",None,240353.7838,5.380850964
1776,IM 335,"c(597, 605)",0.3,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,"c(597, 605)",None,260638.0814,5.41603787
1777,IM 339,"c(597, 605)",0.3,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,"c(597, 605)",None,233417.151,5.368132764
1778,IM 342,"c(597, 605)",0.3,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,"c(597, 605)",None,265242.6147,5.4236433
1779,IM 332,614,0.3,right,TU,TU,WT,mPFF,M,pSyn,614,None,113923.3618,5.056612792
1780,IM 335,614,0.3,right,TU,TU,WT,mPFF,F,pSyn,614,None,143869.5838,5.157968987
1781,IM 339,614,0.3,right,TU,TU,WT,mPFF,M,pSyn,614,None,108624.9662,5.035929654
1782,IM 342,614,0.3,right,TU,TU,WT,mPFF,F,pSyn,614,None,121802.342,5.085655639
1783,IM 332,629,0.3,right,VAL,VAL,WT,mPFF,M,pSyn,629,None,183735.5031,5.264193083
1784,IM 335,629,0.3,right,VAL,VAL,WT,mPFF,F,pSyn,629,None,218404.6179,5.339261817
1785,IM 339,629,0.3,right,VAL,VAL,WT,mPFF,M,pSyn,629,None,311924.6731,5.494049729
1786,IM 342,629,0.3,right,VAL,VAL,WT,mPFF,F,pSyn,629,None,411328.1831,5.614188467
1787,IM 332,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.3,right,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,47648.73797,4.678051402
1788,IM 335,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.3,right,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,61508.85205,4.788937622
1789,IM 339,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.3,right,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,45140.44499,4.654565836
1790,IM 342,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.3,right,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,42946.29188,4.632925671
1791,IM 332,"c(1074, 905, 1114, 233, 601, 649)",0.3,right,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,M,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,69155.40876,4.839826153
1792,IM 335,"c(1074, 905, 1114, 233, 601, 649)",0.3,right,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,F,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,42613.42135,4.629546404
1793,IM 339,"c(1074, 905, 1114, 233, 601, 649)",0.3,right,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,M,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,26552.3081,4.424102279
1794,IM 342,"c(1074, 905, 1114, 233, 601, 649)",0.3,right,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal4"", ""VISal5"", ""VISal6a"", ""VISal6b"")",WT,mPFF,F,pSyn,"c(1074, 905, 1114, 233, 601, 649)",None,69428.83683,4.841539889
1795,IM 332,"c(281, 1066, 401, 433, 1046, 441)",0.3,right,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,36576.52497,4.563202442
1796,IM 335,"c(281, 1066, 401, 433, 1046, 441)",0.3,right,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,39142.61576,4.592649845
1797,IM 339,"c(281, 1066, 401, 433, 1046, 441)",0.3,right,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,M,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,53262.07661,4.726418095
1798,IM 342,"c(281, 1066, 401, 433, 1046, 441)",0.3,right,VISam,"c(""VISam1"", ""VISam2/3"", ""VISam4"", ""VISam5"", ""VISam6a"", ""VISam6b"")",WT,mPFF,F,pSyn,"c(281, 1066, 401, 433, 1046, 441)",None,51631.74109,4.71291677
