,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
4925,IM 66,"c(878, 657, 950, 974, 1102, 2)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,F,pSyn,"c(878, 657, 950, 974, 1102, 2)",WT5,225313.7713,5.352787737
4926,IM 67,"c(878, 657, 950, 974, 1102, 2)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,F,pSyn,"c(878, 657, 950, 974, 1102, 2)",WT5,177375.5407,5.248893732
4927,IM 69,"c(878, 657, 950, 974, 1102, 2)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",WT5,195814.7589,5.291845422
4928,IM 71,"c(878, 657, 950, 974, 1102, 2)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",WT5,248953.0314,5.396117419
4929,IM 72,"c(878, 657, 950, 974, 1102, 2)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",WT5,229961.2028,5.361654572
4930,IM 98,"c(878, 657, 950, 974, 1102)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"")",WT,None,M,pSyn,"c(878, 657, 950, 974, 1102)",WT6,226097.1461,5.354295081
4931,IM 99,"c(878, 657, 950, 974, 1102)",3,right,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"")",WT,None,M,pSyn,"c(878, 657, 950, 974, 1102)",WT6,251426.4039,5.400410884
4932,IM 101,"c(558, 838)",3,right,SSp-n,"c(""SSp-n1"", ""SSp-n2/3"")",WT,None,F,pSyn,"c(558, 838)",WT6,35806.88983,4.5539666
4933,IM 67,"c(558, 838, 654)",3,right,SSp-n,"c(""SSp-n1"", ""SSp-n2/3"", ""SSp-n4"")",WT,mPFF,F,pSyn,"c(558, 838, 654)",WT5,85155.26486,4.930211504
4934,IM 69,"c(558, 838)",3,right,SSp-n,"c(""SSp-n1"", ""SSp-n2/3"")",WT,mPFF,M,pSyn,"c(558, 838)",WT5,96591.33778,4.984938181
4935,IM 72,929,3,right,SSp-n,SSp-n6b,WT,mPFF,M,pSyn,929,WT5,2174.419132,3.337343263
4936,IM 100,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,131578.7691,5.119185819
4937,IM 101,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,138285.1698,5.140775607
4938,IM 102,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,129083.6301,5.11087117
4939,IM 103,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,131479.9785,5.118859624
4940,IM 104,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,133817.5881,5.126513198
4941,IM 66,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT5,122922.7339,5.089632211
4942,IM 67,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT5,137555.9746,5.138479458
4943,IM 69,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT5,114364.8365,5.058292513
4944,IM 71,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT5,147191.0872,5.167881513
4945,IM 72,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT5,116403.9042,5.065967547
4946,IM 98,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,125019.9079,5.096979175
4947,IM 99,"c(1006, 670, 1086, 1111, 9, 461)",3,right,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,None,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",WT6,124724.8223,5.095952894
4948,IM 100,"c(945, 1026)",3,right,SSp-ul,"c(""SSp-ul6a"", ""SSp-ul6b"")",WT,None,M,pSyn,"c(945, 1026)",WT6,11294.87214,4.052881319
4949,IM 101,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,None,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT6,78510.81128,4.894929465
4950,IM 102,"c(450, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,None,F,pSyn,"c(450, 945, 1026)",WT6,13299.19832,4.123825463
4951,IM 103,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,None,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT6,30027.36596,4.477517237
4952,IM 104,"c(625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,None,F,pSyn,"c(625, 945, 1026)",WT6,19077.01308,4.280510378
4953,IM 66,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT5,52645.89445,4.721364509
4954,IM 67,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT5,86941.36905,4.939226475
4955,IM 69,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT5,87096.72033,4.940001802
4956,IM 71,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT5,53013.64635,4.724387677
4957,IM 72,"c(450, 854, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 577, 625, 945, 1026)",WT5,68285.13048,4.834326144
4958,IM 98,"c(450, 577, 625, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,None,M,pSyn,"c(450, 577, 625, 945, 1026)",WT6,18966.69159,4.277991583
4959,IM 99,"c(450, 854, 945, 1026)",3,right,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,None,M,pSyn,"c(450, 854, 945, 1026)",WT6,12392.06559,4.093143704
4960,IM 100,"c(182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,M,pSyn,"c(182305705, 182305709, 182305713)",WT6,14930.0034,4.174059907
4961,IM 101,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,F,pSyn,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",WT6,20215.1193,4.305676309
4962,IM 102,"c(182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,F,pSyn,"c(182305705, 182305709, 182305713)",WT6,26172.32831,4.41784236
4963,IM 103,"c(182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,F,pSyn,"c(182305697, 182305701, 182305705, 182305709, 182305713)",WT6,20875.99869,4.319647261
4964,IM 104,"c(182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,F,pSyn,"c(182305701, 182305705, 182305709, 182305713)",WT6,22871.52845,4.359295189
4965,IM 66,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,F,pSyn,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",WT5,22540.99835,4.352973147
4966,IM 67,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,F,pSyn,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",WT5,23484.18823,4.370775553
4967,IM 69,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",WT5,28058.85354,4.448069922
4968,IM 71,"c(182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305697, 182305701, 182305705, 182305709, 182305713)",WT5,29100.18498,4.46389575
4969,IM 72,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305693, 182305697, 182305701, 182305705, 182305709, 182305713)",WT5,27532.21982,4.439841229
4970,IM 98,"c(182305697, 182305701, 182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,M,pSyn,"c(182305697, 182305701, 182305705, 182305709, 182305713)",WT6,23043.9237,4.362556429
4971,IM 99,"c(182305705, 182305709, 182305713)",3,right,SSp-un,"c(""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,None,M,pSyn,"c(182305705, 182305709, 182305713)",WT6,15493.76675,4.190157014
4972,IM 100,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,187339.0861,5.272628397
4973,IM 101,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,123326.0235,5.091054729
4974,IM 102,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,132337.8465,5.121684063
4975,IM 103,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,128071.6361,5.107452958
4976,IM 104,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,146848.3025,5.166868931
4977,IM 66,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT5,108775.778,5.036532198
4978,IM 67,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT5,126418.0552,5.101809105
4979,IM 69,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT5,126516.305,5.1021465
4980,IM 71,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT5,129583.626,5.112550128
4981,IM 72,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT5,126623.9445,5.102515838
4982,IM 98,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,140953.5292,5.149075954
4983,IM 99,"c(873, 806, 1035, 1090, 862, 893)",3,right,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,None,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",WT6,132103.0996,5.120913008
4984,IM 100,301,3,right,st,st,WT,None,M,pSyn,301,WT6,30379.31126,4.482577924
4985,IM 101,301,3,right,st,st,WT,None,F,pSyn,301,WT6,29427.81126,4.468757962
4986,IM 102,301,3,right,st,st,WT,None,F,pSyn,301,WT6,53979.87515,4.732231876
4987,IM 103,301,3,right,st,st,WT,None,F,pSyn,301,WT6,23434.07702,4.369847853
4988,IM 104,301,3,right,st,st,WT,None,F,pSyn,301,WT6,84286.62134,4.925758645
4989,IM 66,301,3,right,st,st,WT,mPFF,F,pSyn,301,WT5,100240.0482,5.001041267
4990,IM 67,301,3,right,st,st,WT,mPFF,F,pSyn,301,WT5,33776.10745,4.528609598
4991,IM 69,301,3,right,st,st,WT,mPFF,M,pSyn,301,WT5,90493.72349,4.956618458
4992,IM 71,301,3,right,st,st,WT,mPFF,M,pSyn,301,WT5,103045.4428,5.01302879
4993,IM 72,301,3,right,st,st,WT,mPFF,M,pSyn,301,WT5,90800.46723,4.958088083
4994,IM 98,301,3,right,st,st,WT,None,M,pSyn,301,WT6,28386.10545,4.453105812
4995,IM 99,301,3,right,st,st,WT,None,M,pSyn,301,WT6,20649.82535,4.314916383
4996,IM 100,484682528,3,right,stc,stc,WT,None,M,pSyn,484682528,WT6,9736.958738,3.98842333
4997,IM 101,484682528,3,right,stc,stc,WT,None,F,pSyn,484682528,WT6,10992.24608,4.041086443
4998,IM 102,484682528,3,right,stc,stc,WT,None,F,pSyn,484682528,WT6,11094.79135,4.04511914
4999,IM 103,484682528,3,right,stc,stc,WT,None,F,pSyn,484682528,WT6,7901.274405,3.897697145
5000,IM 104,484682528,3,right,stc,stc,WT,None,F,pSyn,484682528,WT6,12950.08917,4.112272759
5001,IM 66,484682528,3,right,stc,stc,WT,mPFF,F,pSyn,484682528,WT5,14411.63087,4.15871313
5002,IM 67,484682528,3,right,stc,stc,WT,mPFF,F,pSyn,484682528,WT5,15128.35566,4.179791726
5003,IM 69,484682528,3,right,stc,stc,WT,mPFF,M,pSyn,484682528,WT5,12744.07928,4.105308465
5004,IM 71,484682528,3,right,stc,stc,WT,mPFF,M,pSyn,484682528,WT5,9259.149768,3.966571109
5005,IM 72,484682528,3,right,stc,stc,WT,mPFF,M,pSyn,484682528,WT5,14351.16627,4.156887196
5006,IM 98,484682528,3,right,stc,stc,WT,None,M,pSyn,484682528,WT6,13111.19797,4.117642375
5007,IM 99,484682528,3,right,stc,stc,WT,None,M,pSyn,484682528,WT6,17747.40555,4.249134874
5008,IM 101,470,3,right,STN,STN,WT,None,F,pSyn,470,WT6,109505.7278,5.039436836
5009,IM 102,470,3,right,STN,STN,WT,None,F,pSyn,470,WT6,90920.71001,4.958662819
5010,IM 103,470,3,right,STN,STN,WT,None,F,pSyn,470,WT6,120553.4197,5.081179534
5011,IM 104,470,3,right,STN,STN,WT,None,F,pSyn,470,WT6,103340.2064,5.014269325
5012,IM 66,470,3,right,STN,STN,WT,mPFF,F,pSyn,470,WT5,111901.498,5.0488359
5013,IM 67,470,3,right,STN,STN,WT,mPFF,F,pSyn,470,WT5,138859.9504,5.142577006
5014,IM 69,470,3,right,STN,STN,WT,mPFF,M,pSyn,470,WT5,97127.30171,4.987341324
5015,IM 71,470,3,right,STN,STN,WT,mPFF,M,pSyn,470,WT5,115910.9836,5.064124591
5016,IM 72,470,3,right,STN,STN,WT,mPFF,M,pSyn,470,WT5,113203.3925,5.053859442
5017,IM 98,470,3,right,STN,STN,WT,None,M,pSyn,470,WT6,106791.6368,5.028537243
5018,IM 99,470,3,right,STN,STN,WT,None,M,pSyn,470,WT6,99694.08023,4.998669371
5019,IM 100,477,3,right,STR,STR,WT,None,M,pSyn,477,WT6,133470.2728,5.125384548
5020,IM 101,477,3,right,STR,STR,WT,None,F,pSyn,477,WT6,119298.4759,5.076634895
5021,IM 102,477,3,right,STR,STR,WT,None,F,pSyn,477,WT6,154627.9083,5.189287881
5022,IM 103,477,3,right,STR,STR,WT,None,F,pSyn,477,WT6,161568.3947,5.20835641
5023,IM 104,477,3,right,STR,STR,WT,None,F,pSyn,477,WT6,173806.604,5.240066274
5024,IM 66,477,3,right,STR,STR,WT,mPFF,F,pSyn,477,WT5,142177.6699,5.152831392
5025,IM 67,477,3,right,STR,STR,WT,mPFF,F,pSyn,477,WT5,220754.3993,5.343909367
5026,IM 69,477,3,right,STR,STR,WT,mPFF,M,pSyn,477,WT5,179645.0132,5.254415166
5027,IM 71,477,3,right,STR,STR,WT,mPFF,M,pSyn,477,WT5,159587.0807,5.20299773
5028,IM 72,477,3,right,STR,STR,WT,mPFF,M,pSyn,477,WT5,183682.5161,5.26406782
5029,IM 98,477,3,right,STR,STR,WT,None,M,pSyn,477,WT6,194453.9308,5.288816727
5030,IM 99,477,3,right,STR,STR,WT,None,M,pSyn,477,WT6,181192.8198,5.258140984
5031,IM 100,614454277,3,right,Su3,Su3,WT,None,M,pSyn,614454277,WT6,1125.675662,3.05141328
5032,IM 101,614454277,3,right,Su3,Su3,WT,None,F,pSyn,614454277,WT6,2220.722873,3.346494368
5033,IM 102,614454277,3,right,Su3,Su3,WT,None,F,pSyn,614454277,WT6,2935.721371,3.467714836
5034,IM 104,614454277,3,right,Su3,Su3,WT,None,F,pSyn,614454277,WT6,6369.392538,3.804098015
5035,IM 71,614454277,3,right,Su3,Su3,WT,mPFF,M,pSyn,614454277,WT5,51325.74989,4.710335303
5036,IM 98,614454277,3,right,Su3,Su3,WT,None,M,pSyn,614454277,WT6,1333.716276,3.125063454
5037,IM 100,502,3,right,SUB,SUB,WT,None,M,pSyn,502,WT6,326274.2033,5.513582738
5038,IM 101,502,3,right,SUB,SUB,WT,None,F,pSyn,502,WT6,180434.6291,5.256319891
5039,IM 102,502,3,right,SUB,SUB,WT,None,F,pSyn,502,WT6,227651.4058,5.357270337
5040,IM 103,502,3,right,SUB,SUB,WT,None,F,pSyn,502,WT6,195625.5084,5.291425484
5041,IM 104,502,3,right,SUB,SUB,WT,None,F,pSyn,502,WT6,326284.0177,5.513595801
5042,IM 66,502,3,right,SUB,SUB,WT,mPFF,F,pSyn,502,WT5,275179.6092,5.43961625
5043,IM 67,502,3,right,SUB,SUB,WT,mPFF,F,pSyn,502,WT5,235299.8719,5.371621691
5044,IM 69,502,3,right,SUB,SUB,WT,mPFF,M,pSyn,502,WT5,239264.8122,5.378878833
5045,IM 71,502,3,right,SUB,SUB,WT,mPFF,M,pSyn,502,WT5,424103.8355,5.6274722
5046,IM 72,502,3,right,SUB,SUB,WT,mPFF,M,pSyn,502,WT5,241714.9846,5.383303574
5047,IM 98,502,3,right,SUB,SUB,WT,None,M,pSyn,502,WT6,236346.1899,5.373548606
5048,IM 99,502,3,right,SUB,SUB,WT,None,M,pSyn,502,WT6,119858.0156,5.078667083
5049,IM 103,321,3,right,SubG,SubG,WT,None,F,pSyn,321,WT6,16724.17383,4.223344673
5050,IM 67,321,3,right,SubG,SubG,WT,mPFF,F,pSyn,321,WT5,3571.96014,3.552906605
5051,IM 99,321,3,right,SubG,SubG,WT,None,M,pSyn,321,WT6,1404.141975,3.147411025
5052,IM 100,525,3,right,SUM,SUM,WT,None,M,pSyn,525,WT6,104978.078,5.021098617
5053,IM 101,525,3,right,SUM,SUM,WT,None,F,pSyn,525,WT6,82120.88887,4.914453642
5054,IM 102,525,3,right,SUM,SUM,WT,None,F,pSyn,525,WT6,69071.49588,4.839298862
5055,IM 103,525,3,right,SUM,SUM,WT,None,F,pSyn,525,WT6,46982.52376,4.671936342
5056,IM 104,525,3,right,SUM,SUM,WT,None,F,pSyn,525,WT6,83529.26928,4.921838682
5057,IM 66,525,3,right,SUM,SUM,WT,mPFF,F,pSyn,525,WT5,180202.8555,5.255761668
5058,IM 67,525,3,right,SUM,SUM,WT,mPFF,F,pSyn,525,WT5,112960.2505,5.052925647
5059,IM 69,525,3,right,SUM,SUM,WT,mPFF,M,pSyn,525,WT5,116620.0793,5.066773333
5060,IM 71,525,3,right,SUM,SUM,WT,mPFF,M,pSyn,525,WT5,187806.253,5.273710048
5061,IM 72,525,3,right,SUM,SUM,WT,mPFF,M,pSyn,525,WT5,87537.38906,4.942193589
5062,IM 98,525,3,right,SUM,SUM,WT,None,M,pSyn,525,WT6,86296.04583,4.935990896
5063,IM 99,525,3,right,SUM,SUM,WT,None,M,pSyn,525,WT6,65761.8076,4.817973742
5064,IM 100,349,3,right,sup,sup,WT,None,M,pSyn,349,WT6,19473.91748,4.289453326
5065,IM 101,349,3,right,sup,sup,WT,None,F,pSyn,349,WT6,7328.164054,3.864995184
5066,IM 102,349,3,right,sup,sup,WT,None,F,pSyn,349,WT6,13228.40507,4.121507485
5067,IM 103,349,3,right,sup,sup,WT,None,F,pSyn,349,WT6,17881.83155,4.252412
5068,IM 104,349,3,right,sup,sup,WT,None,F,pSyn,349,WT6,5848.427366,3.767039101
5069,IM 66,349,3,right,sup,sup,WT,mPFF,F,pSyn,349,WT5,5510.329449,3.741177566
5070,IM 67,349,3,right,sup,sup,WT,mPFF,F,pSyn,349,WT5,6723.713625,3.827609208
5071,IM 69,349,3,right,sup,sup,WT,mPFF,M,pSyn,349,WT5,5973.787165,3.776249746
5072,IM 71,349,3,right,sup,sup,WT,mPFF,M,pSyn,349,WT5,12345.53302,4.091509846
5073,IM 72,349,3,right,sup,sup,WT,mPFF,M,pSyn,349,WT5,5653.489743,3.752316609
5074,IM 98,349,3,right,sup,sup,WT,None,M,pSyn,349,WT6,19070.83341,4.280369673
5075,IM 99,349,3,right,sup,sup,WT,None,M,pSyn,349,WT6,26198.55105,4.418277273
5076,IM 103,534,3,right,SUT,SUT,WT,None,F,pSyn,534,WT6,113427.7021,5.054719134
5077,IM 67,534,3,right,SUT,SUT,WT,mPFF,F,pSyn,534,WT5,88261.27829,4.945770213
5078,IM 100,229,3,right,sV,sV,WT,None,M,pSyn,229,WT6,283670.2667,5.452813817
5079,IM 101,229,3,right,sV,sV,WT,None,F,pSyn,229,WT6,347765.2019,5.541286123
5080,IM 102,229,3,right,sV,sV,WT,None,F,pSyn,229,WT6,357319.2298,5.553056389
